popularity,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,vote_count,vote_average,release_year,revenue_adj
0.736742,19726050,Color of Night,Bruce Willis|Jane March|RubÃ©n Blades|Lesley Ann Warren|Scott Bakula,,Richard Rush,"In the heat of desire, love can turn to deception. Nothing is what it seems when day turns into night.",suicide|california|sex|eroticism|paranoia,"When New York psychiatrist Bill Capa visits Los Angeles to take over his murdered colleague's therapy group, he finds himself embroiled in the thick of a mystery when he bumps into Rose and begins a torrid affair.",121,Thriller|Drama|Romance|Mystery,Hollywood Pictures|Cinergi Pictures Entertainment,63,5.6,1994,29019220.219663396
0.729837,5887457,Ed Wood,Johnny Depp|Martin Landau|Sarah Jessica Parker|Patricia Arquette|Jeffrey Jones,,Tim Burton,"When it came to making bad movies, Ed Wood was the best.",individual|taxi|transsexuality|travestie|fortune teller,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",127,Comedy|Drama|History,Touchstone Pictures,326,7.1,1994,8661106.06111203
0.710052,101646581,Timecop,Jean-Claude Van Damme|Mia Sara|Ron Silver|Bruce McGill|Gloria Reuben,,Peter Hyams,They killed his wife ten years ago. There's still time to save her. Murder is forever... until now.,time travel|alternative reality|sci-fi action,"An officer for a security agency that regulates time travel, must fend for his life against a shady politician who has a tie to his past.",99,Thriller|Science Fiction|Action|Crime,Universal Pictures|Renaissance Pictures|Dark Horse Entertainment|Largo Entertainment|Signature Pictures,157,5.3,1994,149533460.506024
0.684636,25052000,Wyatt Earp,Kevin Costner|Dennis Quaid|Gene Hackman|David Andrews|Linden Ashby,,Lawrence Kasdan,The epic story of love and adventure in a lawless land.,gunslinger|gambling|sheriff|deputy sheriff|wretch,"Covering the life and times of one of the West's most iconic heroes Wyatt Earp weaves an intricate tale of Earp and his friends and family. With a star studded cast, sweeping cinematography and authentic costumes Wyatt Earp led the way during the Western revival in the 90's.",191,Drama|Action|Western,Tig Productions|Warner Bros.|Kasdan Pictures|Paragon Entertainment Corp.,108,6.3,1994,36854286.8411571
0.629985,16478900,Terminal Velocity,Charlie Sheen|Nastassja Kinski|James Gandolfini|Christopher McDonald|Brooke Langton,,Deran Sarafian,It's not the fall that kills you...,ladykiller|kgb|parachuting|sprung,A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.,102,Action|Thriller,Hollywood Pictures|PolyGram Filmed Entertainment|Interscope Communications|Nomura Babcock & Brown,40,4.8,1994,24242300.3124199
0.614943999999999,15119639,Muriel's Wedding,Toni Collette|Bill Hunter|Rachel Griffiths|Sophie Lee|Roz Hammond,,P.J. Hogan,Success is the best revenge.,individual|becoming an adult|dream|return|love of one's life,"Murielâ€™s Wedding is P.J. Hoganâ€™s film debut. A humorous emancipation story of an unemployed woman who evolves from a dreamer into a self sustaining successful woman. An amusing comedy thatâ€™s funny, silly, angry and serious.",106,Drama|Comedy|Romance,Ciby 2000|Film Victoria|House & Moorhouse Films,47,6.5,1994,22242675.7400904
0.6072810000000001,99423521,Street Fighter,Jean-Claude Van Damme|RaÃºl JuliÃ¡|Ming-Na Wen|Damian Chapa|Kylie Minogue,,Steven E. de Souza,The fight to save the world is on!,dictator|martial arts|hostage|liberation of hostage|hostage-taking,Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.,102,Action|Adventure|Thriller,Universal Pictures|Capcom,177,4.1,1994,146263091.237897
0.605753,170362582,The Specialist,Sylvester Stallone|Sharon Stone|James Woods|Rod Steiger|Eric Roberts,,Luis Llosa,The government taught him to kill. Now he's using his skills to help a woman seek revenge against the Miami underworld.,explosive|revenge|explosives expert,"May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert to kill her parent's killers. When Ned Trent, embittered ex-partner of Quick's is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.",110,Action|Thriller,Jerry Weintraub Productions|Warner Bros.|Iguana Producciones,162,5.5,1994,250622364.043915
0.590765,11373501,Thumbelina,Jodi Benson|Gino Conforti|Barbara Cook|Gary Imhoff|Charo,,Don Bluth|Gary Goldman,Follow your heart and nothing is impossible.,based on fairy tale,The tiny girl meets a fairy prince who saves her from the creatures of the woods.,87,Animation|Drama|Family|Fantasy,Don Bluth,59,6.3,1994,16731688.8169482
0.590148999999999,36800000,Highlander III: The Sorcerer,Christopher Lambert|Mario Van Peebles|Deborah Kara Unger|Mako|Martin Neufeld,,Andrew Morahan,"Throughout time they have hunted each other fulfilling the prophecy, that there can be only one.",japan|new york|scotland|morocco|good and bad,"Starts off in the 15th century, with Connor McLeod (Christopher Lambert) training with another immortal swordsman, the Japanese sorcerer Nakano (Mako). When an evil immortal named Kane (Mario Van Peebles) kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",99,Action|Fantasy|Science Fiction,Trans-Film|Initial Groupe|LumiÃ¨re Pictures|Fallingcloud,46,4.3,1994,54136905.4668123
0.586306,49000000,On Deadly Ground,Steven Seagal|Michael Caine|Joan Chen|John C. McGinley|R. Lee Ermey,,Steven Seagal,His Battle To Save The Alaskan Wilderness And Protect Its People Can Only Be Won...,fight|inuit|petrol|company|alaska,"Forrest Taft is an environmental agent who works for the Aegis Oil Company in Alaska. Aegis Oil's corrupt CEO, Michael Jennings, is the kind of person who doesn't care whether or not oil spills into the ocean or onto the land, just as long as it's making money for him.",102,Action|Thriller,Warner Bros.,48,4.6,1994,72084466.5183099
0.586167,1596687,Chasers,Tom Berenger|William McNamara|Erika Eleniak|Crispin Glover|Matthew Glave,,Dennis Hopper,It was supposed to be a routine prisoner transfer. But this was no ordinary prisoner.,prison|sex|handcuffs|waitress|fight,"Military men Rock Reilly (Tom Berenger) and Eddie Devane (William McNamara) are tasked with taking a prisoner, blonde bombshell Toni Johnson (Erika Eleniak), on what becomes an unforgettable road trip. Toni, an enlistee who's in trouble for deserting her unit, soon proves that she's craftier than most inmates. She tries to escape via a restroom, a theme-park ride and a convertible. But, when Rock and Eddie find they're impressed by Toni's pluck, the nature of their task changes.",102,Comedy|Romance,Warner Bros.|Morgan Creek Productions,12,4.6,1994,2348904.70595348
0.564501,112006296,Frankenstein,Robert De Niro|Kenneth Branagh|Tom Hulce|Helena Bonham Carter|Aidan Quinn,,Kenneth Branagh,Be Warned.  It's Alive,experiment with human beings|frankenstein,"Based on Mary Shelley's novel, ""Frankenstein"" tells the story of Victor Frankenstein, a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions.",123,Drama|Horror|Science Fiction|Romance,American Zoetrope|TriStar Pictures,120,5.8,1994,164773757.01738602
0.563685,24332324,Renaissance Man,Danny DeVito|Mark Wahlberg|Gregory Hines|James Remar|Ed Begley Jr.,,Penny Marshall,"One Man's Mission To Teach The Few, The Proud... The Impossible!",vietnam veteran|commercial|advertising expert|kaserne|stau,"Danny DeVito plays an advertising man who is slowly sliding downhill. When he is fired from his job in Detroit, he signs up for unemployment. One day they find him a job; Teaching thinking skills to Army recruits. He arrives on base to find that there is no structure set up for the class.",128,Comedy|War,Cinergi Pictures Entertainment|Touchstone Pictures,43,5.7,1994,35795563.156952396
0.544269,29392418,A Low Down Dirty Shame,Keenen Ivory Wayans|Charles S. Dutton|Jada Pinkett Smith|Salli Richardson-Whitfield|Andrew Divoff,,Keenen Ivory Wayans,He's armed and dangerously funny.,fbi|drug crime|violence|drug|private detective,"A black detective becomes embroiled in a web of danger while searching for a fortune in missing drug money. During the course of his investigation, he encounters various old connections, ultimately confronting the criminal responsible for Shame's expulsion from the force. He must also deal with two women, Angela, a beautiful old flame, and Peaches, his energetic but annoying sidekick.",100,Action|Comedy|Crime,Caravan Pictures|Hollywood Pictures,15,7.3,1994,43239525.943125896
0.536193,11300653,PrÃªt-Ã -Porter,Marcello Mastroianni|Sophia Loren|Jean-Pierre Cassel|Chiara Mastroianni|Kim Basinger,http://www.miramax.com/movie/ready-to-wear/,Robert Altman,"At the world's hottest fashion show, there's been a murder and now everyone's a suspect. If you've got something to hide, you'll need something to wear.",paris|hotel room|suspicion of murder|mannequin|mode,"Paris Fashion Week draws the usual bunch of people; designers, reporters, models, magazine editors, photographers. Follows the various storylines of these characters, centering around a murder investigation of a prominent fashion figure. Features an all-star cast.",133,Drama|Comedy,Miramax Films,16,6.0,1994,16624521.2819089
0.528782,8009329,The Chase,Charlie Sheen|Kristy Swanson|Henry Rollins|Rocky Carroll|Ray Wise,,Adam Rifkin,Getting there is twice the fun.,mexico|sex|shotgun|gun|hostage,"Jack Hammond is sentenced to life in prison, but manages to escape. To get away from the police he takes a girl as hostage and drives off in her car. The girl happens to be the only daughter of one of the richest men in the state. In a while the car chase is being broadcast live on every TV-channel.",89,Comedy|Thriller|Action|Crime,Twentieth Century Fox Film Corporation|Capitol Films|Hercules Films,38,5.8,1994,11782616.492543401
0.509774,20079850,Reality Bites,Winona Ryder|Ethan Hawke|Ben Stiller|Janeane Garofalo|Steve Zahn,,Ben Stiller,A comedy about love in the '90s.,roommate|yuppie|generations confilct|camcorder|cohabitant,"A small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. As they struggle to map out survival guides for the future, the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be.",99,Drama,Universal Pictures|Jersey Films,90,6.5,1994,29539699.4901568
0.503888,2201126,Once Were Warriors,Rena Owen|Temuera Morrison|Mamaengaroa Kerr-Bell|Julian Arahanga|Taungaroa Emile,,Lee Tamahori,"A family in crisis, a life in chaos... Nothing is more powerful than a mother's love.",individual|slum|suicide|tattoo|alcohol,"A drama about a Maori family lving in Auckland, New Zealand. Lee Tamahori tells the story of Beth Hekeâ€™s strong will to keep her family together during times of unemployment and abuse from her violent and alcoholic husband.",99,Drama,Avalon Studios|New Zealand Film Commission|New Zealand On Air,42,7.3,1994,3238101.90713431
0.48427,71368,A Troll in Central Park,Dom DeLuise|Phillip Glasser|Tawny Sunshine Glover|Cloris Leachman|Hayley Mills,,Don Bluth|Gary Goldman,Believe in Yourself and You Can Do Anything!,cave|queen|troll,"A friendly troll with a magic green thumb grows one flower too many for the queen, whose laws require all trolls to be mean ugly and scare humans whenever possible. As a punishment, he is exiled to a world of concrete, where he should live a life of proper trolldom: Manhattan.",76,Fantasy|Animation|Science Fiction|Family,Don Bluth,17,4.2,1994,104990.28992813699
0.45960200000000007,50236831,Angels in the Outfield,Danny Glover|Brenda Fricker|Joseph Gordon-Levitt|Christopher Lloyd|Tony Danza,,William Dear,Ya Gotta Believe!,baseball,"Roger is a foster child whose irresponsible father promises to get his act together when Roger's favourite baseball team, the California Angels, wins the pennant. The problem is that the Angels are in last place, so Roger prays for help to turn the team around. Sure enough, his prayers are answered in the form of angel Al.",102,Fantasy|Drama|Comedy|Family,Walt Disney Pictures|Caravan Pictures,69,5.9,1994,73903982.902153
0.42028000000000004,16668552,Blink,Madeleine Stowe|Aidan Quinn|James Remar|Peter Friedman|Bruce A. Young,,Michael Apted,"What you can't see, can kill you.",killer|blindness,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.",106,Mystery|Crime|Drama|Thriller,New Line Cinema,14,5.8,1994,24521299.5623001
0.41265100000000005,18137661,Milk Money,Melanie Griffith|Ed Harris|Michael Patrick Carter|Malcolm McDowell|Anne Heche,,Richard Benjamin,You can't get enough of a good thing... But first you have to find it.,prostitute|tree house|red-light disctrict|young people|stripper,"Three young boys pool their money and pay V, a kindhearted prostitute, to strip for them. Afterward, she drives them home to the suburbs -- but then her car breaks down. It's just as well, though, because a mobster named Waltzer is after her, and V realizes the suburbs are the perfect place to hide. But things get a lot more complicated when V falls in love with Tom, a single father who is unaware of her real profession.",108,Comedy|Romance,Paramount Pictures|The Kennedy/Marshall Company,19,5.5,1994,26682522.797448
0.409529,106683817,Nell,Jodie Foster|Liam Neeson|Natasha Richardson|Richard Libertini|Robin Mullins,,Michael Apted,Her heart. Her soul. Her language are a mystery...A mystery called Nell,loss of mother|loss of sister|twin sister|autism|lake,"In a remote woodland cabin, a small town doctor discovers Nell - a beautiful young hermit woman with many secrets.",112,Drama|Thriller,20th Century Fox|Egg Pictures,63,6.0,1994,156943796.624122
0.41646000000000005,13145977,Greedy,Michael J. Fox|Kirk Douglas|Nancy Travis|Olivia d'Abo|Phil Hartman,,Jonathan Lynn,"Where thereâ€™s a will, thereâ€™s a relative.",male nudity|tattoo|vandalism|nudity|grandfather,Michael J. Fox stars with Kirk Douglas and Nancy Travis in this wickedly funny comedy of heirs about a backstabbing family desperate to get their piece of a massive inheritance.,113,Comedy,Imagine Entertainment|Universal Pictures,25,5.3,1994,19339198.7532035
0.394187,7830611,Hoop Dreams,William Gates|Arthur Agee|Steve James,,Steve James,An Extraordinary True Story.,chicago|sports team|ghetto|narration|college,"This documentary follows two inner-city Chicago residents, Arthur Agee and William Gates, as they follow their dreams of becoming basketball superstars. Beginning at the start of their high school years, and ending almost 5 years later, as they start college, we watch the boys mature into men, still retaining their ""Hoop Dreams"".",171,Documentary,Fine Line Features|Kartemquin Films,48,7.3,1994,11519702.3764777
0.390373,28881266,In the Army Now,Pauly Shore|Andy Dick|Lori Petty|David Alan Grier|Esai Morales,,"Daniel Petrie, Jr.","Sleep tight, America! The safety of the free world rests in his hands!",education|us army|friendship|war|unemployment,"Bones Conway and Jack Kaufman didn't really know what they were in for when they enlisted in the U.S. Army; they just wanted to get a job and make some money. But these new recruits are so hapless, they run the risk of getting kicked out before their military careers even begin. Soon, though, they're sent to the Middle East to fight for their country -- which they manage to do in their own wacky ways.",91,Comedy,Hollywood Pictures,21,5.6,1994,42487564.3261919
0.387981,2341309,Double Dragon,Robert Patrick|Mark Dacascos|Scott Wolf|Kristina Wagner|Julia Nickson,,James Yukich,Power. Justice. Darkness. Light.,mutant|earthquake|post-apocalyptic|talisman|cult favorite,"Set 15 years in the future in post-earthquake California, where San Diego and Los Angeles are merged into one city, two teenage brothers have half of a powerful ancient Chinese talisman. An evil gang leader named Bo Abobo has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power of the magical Double Dragon medallion.",89,Action|Adventure|Comedy|Science Fiction,Gramercy Pictures,33,4.2,1994,3444326.73917383
0.352785,763847,Before the Rain,Katrin Cartlidge|Rade Serbedzija|GrÃ©goire Colin|Labina Mitevska|Phyllida Law,,MilÄo ManÄevski,Once You Know The Faces You Will Begin To Understand The Story,monk|mountains|restaurant|war photographer|christian,"The circularity of violence seen in a story that circles on itself. In Macedonia, during war in Bosnia, Christians hunt an ethnic Albanian girl who may have murdered one of their own. A young monk who's taken a vow of silence offers her protection. In London, a photographic editor who's pregnant needs to talk it out with her estranged husband and chooses a toney restaurant.",113,Drama|War,PolyGram Audiovisuel|British Screen Productions,23,7.3,1994,1123704.15299207
0.255858,11439193,The Ref,Denis Leary|Judy Davis|Kevin Spacey|Glynis Johns|Robert J. Steinmiller Jr.,,Ted Demme,They might be his hostages but what they're doing to this guy is criminal.,holiday|robbery|burglar|christmas party|hostage,"A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",97,Comedy,Touchstone Pictures|Don Simpson/Jerry Bruckheimer Films,43,6.8,1994,16828329.077652697
0.34428600000000004,30626182,Major League II,Charlie Sheen|Tom Berenger|Corbin Bernsen|Dennis Haysbert|James Gammon,,David S. Ward,The dream team is back!,baseball|sport|sequel|sports league,"Those Cleveland Indians are at it again! After losing in the ALCS the year before, the Indians are determined to make it into the World Series this time! First, though, they have to contend with Rachel Phelps again when she buys back the team. Also, has Rick ""Wild Thing"" Vaughn lost his edge? Are Jake's knees strong enough to make it as a catcher another year? These and other questions are answered as the Indians recapture the magic and win the championship ""their way"".",105,Comedy,Warner Bros.|Morgan Creek Productions,39,5.2,1994,45054530.4278095
0.343051,1422749,Death Machine,Ely Pouget|Brad Dourif|William Hootkins|John Sharian|Martin McDougall,,Stephen Norrington,It feeds on your fear,killer robot|psychopath,"Chaank Armaments is experimenting with the ultimate fighting machine which is part human - part machine. So far, the Hardman project has been unreliable and has killed a number of innocent people. The genius behind this project is Jack who lives in a world of models, toys and magazines. When he is fired by Cale for killing a few corporate officers, he unleashes the ultimate killing machine called the 'Warbeast' against Cale and those who would help her.",117,Action|Horror|Science Fiction|Thriller,Fugitive Features,12,6.2,1994,2093022.50315222
0.331455,21011500,The Air Up There,Kevin Bacon|Charles Gitonga Maina|Yolanda Vazquez|Mabutho 'Kid' Sithole|Sean McCann,,Paul Michael Glaser,,sport,"Jimmy Dolan is a college basketball coach who wants a big promotion. To get it, he needs to make a dramatic find. He ends up deep in Africa, hoping to recruit Saleh, a huge basketball prodigy Jimmy glimpsed in a home movie. But Saleh is the chief's son and has responsibilities at home, since the tribe's land is threatened by a mining company with its own hotshot basketball team.",107,Comedy|Family,Hollywood Pictures|PolyGram Filmed Entertainment|Interscope Communications|Nomura Babcock & Brown|NBB Unit One Film Partners,19,4.6,1994,30910260.5765198
0.32582,6841570,Exit to Eden,Dana Delany|Paul Mercurio|Rosie O'Donnell|Dan Aykroyd|HÃ©ctor Elizondo,,Garry Marshall,"To crack this case, these two cops will have to flash more than their badges.",female nudity|sexuality|island|love|mistress,"Elliot is going to the island of Eden to live out his submissive fantasies, but inadvertently photographs diamond smugglers at work. Smugglers, and detectives, follow him to the island, where they try to retrieve the film. Elliot begins falling in love with Lisa, the head mistress of the island, and Lisa must evaluate her feelings about Elliot and her own motivations.",113,Comedy,Savoy Pictures,13,4.5,1994,10064712.7264831
0.317848,5777916,Trapped in Paradise,Nicolas Cage|Jon Lovitz|Dana Carvey|MÃ¤dchen Amick|Florence Stanley,,George Gallo,The Firpo Brothers can get away with anything. They just can't get away!,holiday|bank robbery|christmas,The Firpo Brothers can get away with anything. They just can't get away!,111,Action|Comedy,Twentieth Century Fox Film Corporation|Permut Presentations,21,5.2,1994,8499959.02954301
0.31059200000000003,1907743,Jing wu ying xiong,Jet Li|Shinobu Nakayama|Chin Siu-Ho|Paul Chun Pui|Yasuaki Kurata,,Gordon Chan,"To avenge his masters death, He'll fight like never before!",martial arts,"Chen Zhen, a Chinese engineering student in Kyoto, who braves the insults and abuse of his Japanse fellow students for his local love Mitsuko Yamada, daughter of the director, returns in 1937 to his native Shangai, under Japanse protectorate -in fact military occupation- after reading about the death of his kung-fu master Hou Ting-An in a fight against the Japanese champion Ryuichi Akutagawa.",103,Action,Eastern Productions,53,7.5,1994,2806502.78385796
0.282609,22200000,Don Juan DeMarco,Johnny Depp|Marlon Brando|Faye Dunaway|GÃ©raldine Pailhas|Bob Dishy,,Jeremy Leven,The story of the man who thought he was the greatest lover in the world... and the people who tried to cure him of it!,sex addiction|love|mental institution|patient|psychiatrist,"John Arnold DeMarco is a man who believes he is Don Juan, the greatest lover in the world. Clad in a cape and mask, DeMarco undergoes psychiatric treatment with Dr. Jack Mickler to cure him of his apparent delusion. But the psychiatric sessions have an unexpected effect on the psychiatric staff and, most profoundly, Dr Mickler, who rekindles the romance in his complacent marriage.",97,Romance|Drama|Comedy,New Line Cinema|American Zoetrope,88,6.2,1994,32658676.6674792
0.278598,15240435,Bad Girls,Madeleine Stowe|Mary Stuart Masterson|Andie MacDowell|Drew Barrymore|James Russo,,Jonathan Kaplan,It was a dangerous time to be a woman. And a good time to have friends.,female nudity|revenge|wild west|blonde woman|colt 45,"Four former harlots try to leave the wild west (Colorado, to be exact) and head north to make a better life for themselves. Unfortunately someone from Cody's past won't let it happen that easily.",99,Action|Adventure|Comedy|Drama|Western,20th Century Fox,32,4.7,1994,22420380.1322852
0.271219,67308282,The Little Rascals,Travis Tedford|Kevin Jamal Woods|Jordan Warkol|Zachary Mabry|Ross Bagley,,Penelope Spheeris,Mischief loves company!,running|shenanigan|friendship|clubhaus|group of friends,"Spanky, Alfalfa, Buckwheat, and the other characters made famous in the Our Gang shorts of the 1920s and 1930s are brought back to life in this nostalgic children's comedy. When Alfalfa starts to question his devotion to the club's principles after falling for the beautiful nine-year old Darla, the rest of the gang sets out to keep them apart.",82,Romance|Comedy|Family,Universal Pictures|Amblin Entertainment|King World Entertainment,102,6.3,1994,99017991.84150949
0.27026700000000003,2260622,Leprechaun 2,Warwick Davis|Charlie Heath|Shevonne Durkin|Sandy Baron|Clint Howard,,Rodman Flender,This time... luck has nothing to do with it.,leprechaun|slasher,"A thousand years ago, the Leprechaun left a bloody trail when he ripped through the countryside in search of his stolen gold. Now he's back in the big city using all of his deadly tricks to snare the girl of his nightmares. His bloody quest becomes more deadly when her boyfriend steals one of the Leprechaun's gold coins. The town soon discovers two dead bodies and a trail of gold dust leads them to the Leprechaun's lair.",85,Comedy|Horror,Planet Productions,17,5.5,1994,3325627.16060316
0.25154899999999997,16671505,Baby's Day Out,Joe Mantegna|Lara Flynn Boyle|Joe Pantoliano|Brian Haley|Cynthia Nixon,,Patrick Read Johnson,No bib. No crib. No problem.,baby|hoodlum|lost child,"Baby Bink couldn't ask for more; he has adoring (if somewhat sickly-sweet) parents, he lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents; especially the three enterprising kidnapers who pretend to be photographers from the newspaper. Successfully kidnaping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.",99,Action|Adventure|Comedy|Family,Twentieth Century Fox Film Corporation,143,5.9,1994,24525643.7547415
0.24664699999999998,185898,Texas Chainsaw Massacre: The Next Generation,RenÃ©e Zellweger|Matthew McConaughey|Robert Jacks|Tonie Perensky|Joe Stevens,,Kim Henkel,"If looks could kill, he wouldn't need a chainsaw.",cannibal|psychos,"Everyone's favorite chainsaw-wielding psychopath, Leatherface, is back for more prom-night gore, and this time he's joined by his bloodthirsty family. Four stranded yet carefree teens are taken in by a backwoods family, clueless of their host family's grisly habits. The terrified youths, including sweet Jenny, try to escape from Leatherface and his crazed clan, including the bionic Vilmer.",95,Comedy|Horror|Thriller,Ultra Muchos Productions,36,3.9,1994,273476.697077975
0.243921,7690013,Surviving the Game,Ice-T|Rutger Hauer|Charles S. Dutton|Gary Busey|John C. McGinley,,Ernest R. Dickerson,The ultimate manhunt.,hunting human beings,Mason is a man down on his luck with nothing to lose when he's approached to lead a group of wealthy hunters on an expedition in the Pacific Northwest. But things get really twisted when Mason discovers the group isn't after wild animals -- they're after him.,96,Action|Adventure|Thriller|Crime,New Line Cinema,23,6.3,1994,11312867.0331401
0.41642799999999996,21355893,Intersection,Richard Gere|Sharon Stone|Lolita Davidovich|Martin Landau|Jennifer Morrison,,Mark Rydell,Make every move as if it were your last.,infidelity|car accident,"During a car accident, Vincent Eastman watches his whole life flash before his eyes, and he doesn't like what he sees. While maintaining the semblance of a marriage with his wife, Sally, Vincent has been carrying on with a mistress, Olivia. She's everything Sally isn't -- warm, passionate, carefree. So why can't he choose between the two, especially when his indecision is taking its toll on his daughter?",98,Drama|Romance,Paramount Pictures,24,4.6,1994,31416901.1005532
0.170254,7820688,Serial Mom,Kathleen Turner|Sam Waterston|Ricki Lake|Matthew Lillard|Mink Stole,,John Waters,"Every Mom Wants to Be Wanted, But Not For Murder One!",housewife|protection|motherly love|evil mother|murder,"A picture perfect middle class family is shocked when they find out that one of their neighbors is receiving obscene phone calls. The mom takes slights against her family very personally, and it turns out she is indeed the one harassing the neighbor. As other slights befall her beloved family, the body count begins to increase.",95,Crime|Comedy|Thriller,Savoy Pictures|Polar Entertainment,53,5.8,1994,11505104.536452001
0.143953,16453258,Monkey Trouble,Thora Birch|Harvey Keitel|Mimi Rogers|Christopher McDonald|Robert Miranda,,Franco Amurri,"Eva's new friend has big eyes, hairy feet, and very sticky fingers.",brother sister relationship|pet shop|thief|monkey,"Dodger, a criminal monkey, belongs to a crooked street performer but escapes his life of crime only to end up in the arms of Eva, an innocent little girl whose mother has no idea that her daughter is harboring a fugitive.",96,Comedy|Family,New Line Cinema,14,6.1,1994,24204578.0697574
0.278638,8638072,The Puppet Masters,Donald Sutherland|Eric Thal|Julie Warner|Keith David|Will Patton,,Stuart Orme,Trust No One,,"The Earth is invaded by alien parasites aka ""slugs"" that ride on people's backs and control their minds. A trio of American government agents attempt to thwart this.",109,Horror|Science Fiction|Thriller,Hollywood Pictures,13,5.2,1994,12707567.5891173
0.135668,3174695,Crumb,Robert Crumb|Aline Kominsky|Charles Crumb|Maxon Crumb|Robert Hughes,,Terry Zwigoff,Weird sex Â· Obsession Â· Comic books,underground|art|robert crumb,"This movie chronicles the life and times of R. Crumb. Robert Crumb is the cartoonist/artist who drew Keep On Truckin', Fritz the Cat, and played a major pioneering role in the genesis of underground comix. Through interviews with his mother, two brothers, wife, and ex-girlfriends, as well as selections from his vast quantity of graphic art, we are treated to a darkly comic ride through one man's subconscious mind.",119,Documentary,Superior Pictures,27,7.1,1994,4670330.51904788
0.12934400000000001,305070,Rapa Nui,Jason Scott Lee|Esai Morales|Sandrine Holt|Eru Potaka-Dewes|Emilio Tuki Hito,,Kevin Reynolds,,in love with enemy|indigenous|island|stÃ¤mme,Inter-tribal rivalry leads to a competition to erect a huge statue (moai) in record time before Make can take part in the race to retrieve the egg of a Sooty Tern. The reward for winning this race is to rule the island for one year.,107,Adventure,Tig Productions|Majestic Films International|Warner Bros.|Newcomm|RCS,16,6.2,1994,448792.00409675104
0.199897,4352094,Brainscan,Edward Furlong|Frank Langella|T. Ryder Smith|Amy Hargreaves|Victor Ertmanis,,John Flynn,Wanna play? I dare you.,video game|pretended murder|hypnosis|virtual reality|trance,A lonely teenage horror-movie fan discovers a mysterious computer game that uses hypnosis to custom-tailor the game into the most terrifying experience imaginable. When he emerges from the hypnotic trance he is horrified to find evidence that the brutal murder depicted in the game actually happened -- and he's the killer.,96,Fantasy|Horror|Science Fiction,Admire Productions Ltd.|Coral Productions|Triumph Films,22,6.4,1994,6402415.80056199
0.067989,50021959,When a Man Loves a Woman,Andy GarcÃ­a|Meg Ryan|Ellen Burstyn|Tina Majorino|Philip Seymour Hoffman,,Luis Mandoki,,wife husband relationship|new love|family|alcoholic|therapy,"An airline pilot and his wife are forced to face the consequences of her alcoholism when her addictions threaten her life and their daughter's safety. While the woman enters detox, her husband must face the truth of his enabling behavior.",126,Drama|Romance,Touchstone Pictures,38,6.2,1994,73587882.2186892
2.6231430000000002,115350426,Pitch Perfect,Anna Kendrick|Skylar Astin|Brittany Snow|Anna Camp|Rebel Wilson,http://www.pitchperfectmovie.com/,Jason Moore,Get pitch slapped.,roommate|female friendship|hazing|male female relationship|audition,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",112,Comedy|Music|Romance,Brownstone Productions,1540,7.2,2012,109553407.445045
